Textbox16,ACTUAL_SHIP_DATE_TIME,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
159,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000133447_1,VAPE AEROSOL ORANGE 600ML _1C12P,12,0,1,1,0,07072029
160,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000133468_1,BAYGON AEROSOL CITRUS FRESH 200ML _1C12P_YM,12,0,1,1,0,04042030
161,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133472_1,DORA RACUN TIKUS 100GR _1C24P,24,0,1,1,0,01062028
162,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000133476_1,HIT ELECTRIC MAT ALAT EKONOMIS SET,48,0,1,1,0,01062029
163,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000133477_1,GAJAH LEM TIKUS TRAP 75GR _1C72P,6,0,1,1,0,08062029
164,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133478_1,HIT ELECTRIC MAT CLASSIC 48S _1C72P,72,0,4,4,0,01032029
165,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133488_1,VAPE COIL JUMBO REGULER _1C60P,60,0,7,7,0,07072028
166,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000133490_1,KIRIKO LEM TIKUS TRAP 2S,80,0,1,1,0,12062029
167,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133491_1,KING KONG COIL JUMBO _1C60P,60,0,4,4,0,08022029
168,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133496_1,SOFFELL LOTION GERANIUM BOTOL 60GR,144,0,2,2,0,05052029
169,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000133942_1,SELSUN SH YELLOW 50ML,72,0,1,1,0,04042029
170,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000134018_1,REJOICE SH RICH SOFT SMOOTH 135ML_1C24P,24,0,1,1,0,01062029
171,16-Jul-26,1480118,48448,PYN,CR07057734334,19,00004000000052589049,0000000135141_1,DANCOW INSTANT BOX 195 GR_1C40P,40,0,1,1,0,12122027
172,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000135157_1,JAZ1 POW DET SOFTENER 1.4KG,6,0,1,1,0,07072029
173,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000135400_1,MR POTATO ORIGINAL 35 GR_1C24P,24,0,3,3,0,05062027
174,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000135409_1,BASRENG SEUHAH ORIGINAL 175GR_1C15P_YM,1,0,1,1,0,12122026
175,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000135413_1,BASRENG SEUHAH PEDAS 175GR_1C15P_YM,1,0,1,1,0,12122026
176,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589124,0000000135483_1,ABC SARDEN CHILI 155 GR_1C60P,60,0,2,2,0,28052028
177,16-Jul-26,1480118,48448,PYN,CR07057734334,29,00004000000052589223,0000000135555_1,INDOMIE GORENG RENDANG JUMBO 120GR_1C24P,24,0,4,4,0,26022027
178,16-Jul-26,1480118,48448,PYN,CR07057734334,33,00004000000052589278,0000000135619_1,KOPI KENANGAN INDONESIANO 200ML_1C24P,24,0,1,1,0,12062027
179,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000135686_1,BARAKAT PG SIWAK GREEN TEA 190GR_1C24P,24,0,1,1,0,04032029
180,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000135921_1,SO KLIN PEWANGI PINK REF 780ML_1C12P,12,0,2,2,0,30062028
181,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000136111_1,DELFI  TWISTER THINS CHOCO15_1C10B12P,12,0,1,1,0,24082027
182,16-Jul-26,1480118,48448,PYN,CR07057734334,28,00004000000052589209,0000000136206_1,OREO BBERRY IC ACTIVATION 105G_1C24P,24,0,4,4,0,28062027
183,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000136233_1,KHONG GUAN CREAM CRACKERS 115G_1C20P,20,0,1,1,0,09052027
184,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000136419_1,VIVA CLEANSING MILK CUCUMBER 100ML _1C36P,36,0,1,1,0,05052029
185,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000136426_1,ENZIM PG FRESH MINT 124 GR,36,0,2,2,0,01022029
186,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000136493_1,BAGUS SIKAT SEPATU W_3354,12,0,2,2,0,
187,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000136501_1,CIPTADENT PASTA GIGI FRESH 120,48,0,1,1,0,15062029
188,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000136515_1,BAGUS SIKAT OTHER BRUSH W_20930,12,0,1,1,0,
189,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000136532_1,MARINA UV WHT HBL BRIGHTNFRESH 185ML,48,0,1,1,0,12012029
190,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000136591_1,LERVIA BS GOAT MILK 80GR,72,0,3,3,0,12072029
191,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000136643_1,CUSSONS CREAM MILD GENTLE 50GR 1C72P,72,0,2,2,0,01032029
192,16-Jul-26,1480118,48448,PYN,CR07057734334,06,00004000000052588905,0000000136757_1,CHARM BF EXTRA MAXI WING 23CM 30S _1C24P,24,0,2,2,0,29032029
193,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000136889_1,ORAL B CLASSIC ULTRA CLEAN M 1S _1C96P_1B12P,96,0,1,1,0,09052029
194,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000136937_1,GATSBY SPLASH COL MUSKY DEEP OCEAN 175ML,8,0,1,1,0,08062029
195,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000136981_1,LAURIER PL CLEANFRESH PERFUMED 20S _1C84P,84,0,1,1,0,09062029
196,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000137018_1,ASEPSO BS 80,144,0,1,1,0,05032029
197,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000137048_1,DETTOL ANTISEPTIC LIQUID 95 ML _1C48P,48,0,1,1,0,01042029
198,16-Jul-26,1480118,48448,PYN,CR07057734334,09,00004000000052588936,0000000137249_1,MITU BABY WIPES FRESH N CLEAN BLUE 40S BANDED_1C24,24,0,2,2,0,12062028
199,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000137252_1,CASABLANCA FEMME RO PINK ROMANTIC 50ML,72,0,1,1,0,01042030
200,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000137282_1,SCOTCHBRITE LAM JUNIPER HD_LAM STD 1_29,48,0,1,1,0,
201,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000137305_1,SHINZUI BS MATSU 80G 1C144,144,0,2,2,0,12062029
202,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000137913_1,RITZ SANDWICH SWEET CHEESE 91G_1C36,36,0,8,8,0,12062027
203,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000137959_1,LOTTE XYLITOL JERUK NIPIS 11.6G_1B15P_YM,180,0,1,1,0,04082027
204,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000138004_1,PAGODA MINT 20G BIRU_1B12P,360,0,1,1,0,12112029
205,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000138048_1,KOPIKO CAPPUCCINO 105G_1C36P,36,0,1,1,0,06062027
206,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000138051_1,RELAXA BARLEY MINT 108 GR_1C24P,24,0,1,1,0,25122027
207,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000138291_1,AIM ROASTED CORN 180G_1C24P,24,0,2,2,0,22072027
208,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000138329_1,HAPPYDENT WHITE 14G_1B15P_826991,120,0,1,1,0,12122027
209,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000138409_1,SELAMAT WAFER 128G_1C24P,24,1,1,25,0,19082027
210,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000138456_1,NISSIN MINI STICK_1C10P,10,0,1,1,0,19062027
211,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000138456_1,NISSIN MINI STICK_1C10P,10,0,1,1,0,20052027
212,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000138487_1,NISSIN VEGETABLE 160 _1C30P,30,0,2,2,0,12072027
213,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000138519_1,FORMULA SG RIPPLE HELM S_1C72P_XX,72,0,2,2,0,24062029
214,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589070,0000000138537_1,NISSIN BUTTER COCONUT 200G _1C24P,24,0,4,4,0,21062027
215,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000138656_1,VASELINE HBL HW UV LIGHTENING 100ML_1C36P_21185708,36,0,2,2,0,12072028
216,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000138766_1,TINI WINI BITI ASIN 30GR_1C40P,40,0,2,2,0,12052027
217,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000138925_1,KRAFT SINGLE EXTRA 10S 150GR_1C30P,30,0,1,1,0,22042027
218,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000139027_1,CASABLANCA HOMME RO BLUE AMBITIOUS 50ML,1,0,1,1,0,01042030
219,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000139135_1,CLOSE UP PG GEL GREEN 65GR_ 1C48P _21133369,48,0,3,3,0,12032029
220,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000139205_1,NUVO BS NATURE PROTECT GREEN 80G _1C72P,72,0,3,3,0,13052029
221,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000139293_1,CUSSONS KIDS TOOTHPASTE STRAWBERRY 45GR,144,0,1,1,0,01042029
222,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000139363_1,JOHNSON CREAM 50GR,24,0,1,1,0,01042029
223,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000139376_1,MITU BABY WIPES FRESH N CLEAN BLUE 10S BANDED_1C72,144,0,1,1,0,08022028
224,16-Jul-26,1480118,48448,PYN,CR07057734334,09,00004000000052588936,0000000139390_1,LAURIER SC SPR MAXI 30,24,0,1,1,0,01072029
225,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589131,0000000139588_1,LAFONTE MACARONI CHEESE 63GR_1C40P,40,0,1,1,0,29042027
226,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589162,0000000140082_1,AIM ROASTED CORN 80G _1C30P,30,0,2,2,0,18082027
227,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000140124_1,MENTOS ROLL FRUIT_1B24P_631513,192,0,2,2,0,12122027
228,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000140126_1,BATERAI ABC CZ SPW R20 2S,1,0,2,2,0,01042029
229,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000140228_1,FROZZ BLUEBERRY MINT 15G_1B24P_1C6B,144,0,1,1,0,05052028
230,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000140251_1,FROZZ BARLEY MINT 15G_1B24P_1C6B,144,0,1,1,0,12062028
231,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000140328_1,ENERGIZER ALKALINE MAX E 9 2AAA2S,216,0,1,1,0,01122035
232,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000140452_1,BENG BENG 3X20G_1C8B_1B10P,80,0,10,10,0,01042027
233,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000140663_1,MARINA UV WHT HBL HEALTHYNGLOW 92ML,10,0,1,1,0,01012029
234,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000140676_1,MARINA UV WHT HBL BRIGHTNFRESH 92ML,48,0,1,1,0,12042029
235,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589124,0000000140748_1,SWALLOW GLOBE AGAR PUTIH 7 GR_1B12P,288,0,1,1,0,26052029
236,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000140852_1,NISSIN NITTO WAFER 10X17G_1C20P,20,0,10,10,0,12062027
237,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000140896_1,NISSIN WALENS CHOCOLATE SOES 100G _1C30P,30,0,5,5,0,09062027
238,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000140904_1,ROMA MARIE BARU 115_1C40P,40,0,3,3,0,01042027
239,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000141000_1,DELFI TWISTER BLACK 70GR_1C20P,20,0,1,1,0,12082027
240,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000141237_1,JOHNSON BATH MILK RICE 200ML,48,0,2,2,0,07052029
241,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000141238_1,DETTOL BS FRESH 100G _1C144P,144,0,2,2,0,01112028
242,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000141316_1,CALADINE POWDER ORIGINAL 100GR,96,0,1,1,0,12052031
243,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000141598_1,ORAL B CLASSIC ULTRA CLEAN M 2S _1C96P_1B12P,96,0,1,1,0,13042029
244,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000141599_1,PEPSODENT PG WWHITENING75GR _1C144P_20068202,144,0,1,1,0,02062029
245,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000141706_1,CUSSONS BABY WIPES SOFT N SMOOTH 10S BANDED_1C18P,72,0,1,1,0,01052029
246,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000141735_1,LAURIER SC SPR MAXI 10,48,0,2,2,0,21052029
247,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000141740_1,BIORE BW WHITE R380ML 1C12,12,0,2,2,0,18042029
248,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000141745_1,HARMONY BS ORANGE 70G,72,0,2,2,0,01062029
249,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000141774_1,HARMONY BS LEMON 70G,72,0,2,2,0,01062029
250,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000141804_1,BIORE GUARD BF ACTIVE ANTI BACTERI B 100ML _1C48P,48,0,1,1,0,18052029
251,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589070,0000000141950_1,NYAM NYAM FANTASY STK CHOCO RAINBOW 22.5G_1C12B12P,144,0,4,4,0,12042027
252,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000142527_1,ABC ALK ALKALINE MILP LR 3AAA2S,1,0,1,1,0,01062031
253,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000142547_1,MENTOS FRUIT 40S_1C40P_631503,40,0,1,1,0,17062028
254,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000142564_1,OREO CHOCOLATE ACTIVATION 105G_1C24P,24,0,1,1,0,30052027
255,16-Jul-26,1480118,48448,PYN,CR07057734334,09,00004000000052588936,0000000142596_1,CHARM SAFE NIGHT 29CM 20S _1C24P,24,0,4,4,0,27022029
256,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000142900_1,KHONG GUAN MALKIST ABON 135G_1C20P,20,0,1,1,0,01042027
257,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000143100_1,SWALLOW GLOBE AGAR COKLAT 7 GR_1B12P,288,0,2,2,0,11052029
258,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000143206_1,ROMA MALKIST SWEET CRACKERS 105GR_1C30P,30,0,2,2,0,06062027
259,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000143272_1,ROMA COCONUT 300GR_1C28P,28,0,7,7,0,12062027
260,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000143304_1,CHO CHO CHOCO RICE CRISPY 29G_1C6B10P,60,0,2,2,0,06032027
261,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000143459_1,NISSIN CRISPY 225G_1C30P,30,0,2,2,0,08072027
262,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589063,0000000143561_1,OREO VANILLA ACTIVATION 105G_1C24P,24,0,3,3,0,25062027
263,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000143573_1,MONDE BLUE SHELL K 454G_1C12P,12,0,2,2,0,12122031
264,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000143628_1,VIVA CLEANSING MILK LEMON 100ML _1C36P,36,0,1,1,0,01062029
265,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000143697_1,KANNA SOFT CREAM 30GR,24,0,1,1,0,05052029
266,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000143839_1,PURBASARI LULUR BENGKOANG 235GR,24,0,1,1,0,12042029
267,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000143921_1,CIPTADENT PASTA GIGI COOL 120 GR,48,0,3,3,0,19052029
268,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000144149_1,CITRA HBL BENGKOANG PRFC BRGH 110ML_1C36P_64784528,36,0,1,1,0,08012029
269,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000144152_1,LAURIER SC SUPERMWING10,48,0,2,2,0,08062029
270,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000144496_1,BLACK PLUS CAT RAMBUT HTM_YM,144,0,1,1,0,01112027
271,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000144898_1,ABC ALK ALKALINE MILP LR 6AA 2S,1,0,1,1,0,01042031
272,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000144916_1,ABC ALK ALKALINE MILP LR 6AA 4S,72,0,1,1,0,01062031
273,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000144927_1,KELLOGGS FROOT LOOPS 55G_1C24P,24,0,1,1,0,21062027
